Link,Name,Availability,Mode,About Course,Duration,Number of meetings
https://www.conted.ox.ac.uk/courses/managing-workplace-behaviour-for-better-performance?code=O23C029N1Y,Managing Workplace Behaviour for Better Performance,Details,Short intensive- Short courses- Professional development,Learn how to make the work system work and explore the ways in which you can create a more successful physical and psychological workplace.,"Fri 31 May 2024, 09:00 - 17:00",NA
https://www.conted.ox.ac.uk/courses/clinical-trial-management?code=O23C210B9Y,Clinical Trial Management,Details,Short intensive- Professional development,"This course aims to provide an understanding of the life cycle of a clinical trial from design to publication, and the key steps involved in its delivery.","Mon 03 Jun 2024- 07 Jun 2024, ",NA
https://www.conted.ox.ac.uk/courses/digital-twins-enhancing-model-based-design-with-ar-vr-and-mr?code=O23C072H7Y,"Digital Twins: Enhancing Model-Based Design with AR, VR and MR (online)",Details,Online - live- Short courses- Professional development,"A new online course in Digital Twins: Enhancing Model-based Design with Augmented Reality, Virtual Reality and Mixed Reality. This unique course offers innovators a first-mover advantage in this rapidly emerging suite of technologies.","Mon 03 Jun 2024- 14 Jun 2024, 14:00-18:30",NA
https://www.conted.ox.ac.uk/courses/digital-signal-processing-theory-and-application?code=O23C018H6Y,Digital Signal Processing (Theory and Application),Details,Short intensive- Short courses- Professional development,"We will explore DSP concepts and algorithms to develop your understanding of DSP principles and their implementation, equipping you to put ideas into practice and to tackle advanced aspects of DSP.","Tue 04 Jun 2024- 06 Jun 2024, 09:00 - 17:00",NA
https://www.conted.ox.ac.uk/courses/digital-signal-processing-implementation-algorithms-to-optimisation?code=O23C019H6Y,Digital Signal Processing Implementation (Algorithms to Optimisation),Details,Short intensive- Short courses- Professional development,"A practical hands-on supplement to our Digital Signal Processing course, where you will put the theory of DSP into practice.","Fri 07 Jun 2024, 09:00 - 17:00",NA
https://www.conted.ox.ac.uk/courses/business-and-management-skills-discount-registration-week-1?code=O23C785N1Y,Business and Management Skills: Discount Registration Week 1 (10 - 15 June 2024),Details,Short intensive- Short courses- Professional development,Enhance your business and management skills by registering for all the courses in the week 10 - 15 June 2024 with this discount package.,"Mon 10 Jun 2024- 15 Jun 2024, ",NA
https://www.conted.ox.ac.uk/courses/health-organisations-and-policy?code=O23C054B9Y,Health Organisations and Policy,Details,Short intensive- Professional development,Innovation in relation to health care organisations and policymaking.,"Mon 10 Jun 2024- 14 Jun 2024, ",NA
https://www.conted.ox.ac.uk/courses/starting-a-successful-business?code=O23C013N1Y,Starting a Successful Business,Details,Short intensive- Short courses- Professional development,"Get practical advice on how to start a successful business from experts at Oxentia, Oxford's Global Innovation Consultancy.","Mon 10 Jun 2024, 09:00 - 17:00",NA
https://www.conted.ox.ac.uk/courses/managing-innovative-technology?code=O23C611N1Y,Managing Innovative Technology,Details,Short intensive- Short courses- Professional development,"Learn how organisations effectively find, evaluate and process innovative technologies to realise their commercial value, review the systems and context behind open innovation, licensing, accessing markets and patent/IP strategy with experts from Oxentia.","Tue 11 Jun 2024, 09:00 - 17:00",NA
https://www.conted.ox.ac.uk/courses/branding-and-marketing?code=O23C710N1Y,Branding and Marketing,Details,Short intensive- Professional development,"This intensive one-day course will address issues including brand planning, brand value, branding in the context of competitive advantage, the evolution of brand strategies over time, brand management, and measuring performance in branding activity.","Wed 12 Jun 2024, 09:00 - 17:00",NA
https://www.conted.ox.ac.uk/courses/resetting-your-signal-integrity-knowledge?code=O23C014H6Y,Resetting Your Signal Integrity Knowledge,Details,Short intensive- Short courses- Professional development,"Enhance your knowledge of some of the most important and often counter-intuitive aspects of signal integrity that are a must for all engineers, whether they work at relatively low-speed or on cutting-edge signalling.","Wed 12 Jun 2024- 14 Jun 2024, 09:00-17:00",NA
https://www.conted.ox.ac.uk/courses/advanced-marketing-approaches?code=O23C060N4Y,Advanced Marketing Approaches,Details,Short intensive- Short courses- Professional development,This course is for marketing professionals and business owners who feel they have mastered the essentials of marketing and who are now looking to develop their knowledge and apply it at a new level.,"Thu 13 Jun 2024, 09:00 - 17:00",NA
https://www.conted.ox.ac.uk/courses/financial-investment-principles?code=O23C046N7Y,Financial Investment Principles,Details,Short intensive- Short courses- Professional development,"This online course will provide you with a thorough introduction to finance, financial markets and how financial markets interact with the wider economy.","Fri 14 Jun 2024, 09:00 - 17:00",NA
https://www.conted.ox.ac.uk/courses/financial-analysis-and-analytics?code=O23C060N1Y,Financial Analysis and Analytics,Details,Short intensive- Short courses- Professional development,Do you want to learn and speak the language of finance? Do you want to build expertise in practical financial analysis applications? Do you want to understand the pros and cons of data analytics and its potential using real-life business cases?,"Sat 15 Jun 2024, 09:00 - 17:00",NA
https://www.conted.ox.ac.uk/courses/business-and-management-skills-discount-registration-week-2?code=O23C785N2Y,Business and Management Skills: Discount Registration Week 2 (17 - 22 June 2024),Details,Short intensive- Short courses- Professional development,Enhance your business and management skills by registering for all the courses in the week 17 - 22 June 2024 with this discount package.,"Mon 17 Jun 2024- 22 Jun 2024, ",NA
https://www.conted.ox.ac.uk/courses/essentials-of-project-management?code=O23C603N1Y,Essentials of Project Management,Details,Short intensive- Short courses- Professional development,A comprehensive introduction to the essential aspects of project management where we examine case studies and help you prepare to apply your learning to your organisation.,"Mon 17 Jun 2024, 09:00 - 17:00",NA
https://www.conted.ox.ac.uk/courses/low-code-data-scientist-low-code-ai-apps-including-llms-and-chatgpt-online?code=O23C681H8T,Low-Code Data Scientist: Low-Code AI Apps including LLMs and ChatGPT (online),Details,Online - live- Short courses- Professional development,"We are pleased to announce an 8-week online course, Low-code data scientist: low-code AI apps including LLMs and ChatGPT (online)","Mon 17 Jun 2024- 03 Jul 2024, 14:00-18:30 (UK time)",NA
https://www.conted.ox.ac.uk/courses/making-successful-power-distribution-designs?code=O23C704H6Y,Making Successful Power Distribution Designs,Details,Short intensive- Short courses- Professional development,"An overview of all aspects of good power distribution design practices, where good and bad solutions are illustrated and put into context of layout constraints, cost and performance so you can apply the trade-offs and design solutions in your work.","Mon 17 Jun 2024- 19 Jun 2024, 09:00-17:00",NA
https://www.conted.ox.ac.uk/courses/advanced-project-management?code=O23C605N1Y,Advanced Project Management,Details,Short intensive- Short courses- Professional development,"This intensive one-day course will introduce Project Portfolio Management (PPM) as a framework for improving an organisation's ability to effectively deliver science and technology projects on time, on budget and to specification.","Tue 18 Jun 2024, 09:00 - 17:00",NA
https://www.conted.ox.ac.uk/courses/strategic-planning-and-foresight-learning-from-and-managing-for-the-future?code=O23C621N1Y,Strategic Planning and Foresight: Learning from and Managing for the Future,Details,Short intensive- Short courses- Professional development,"Examine the nature of the future and the extent to which strategy, planning and forecasting can be used at individual and organisational levels in this exciting workshop.","Wed 19 Jun 2024, 09:00 - 17:00",NA
